run,type,time_ns
97587,random,292932
97588,fixed,293305
97588,random,328773
97589,fixed,293535
97589,random,293385
97590,fixed,297925
97590,random,292947
97591,fixed,293347
97591,random,292877
97592,fixed,297023
97592,random,293536
97593,fixed,305510
97593,random,323101
97594,fixed,320677
97594,random,301556
97595,fixed,296735
97595,random,292727
97596,fixed,292750
97596,random,296811
97597,fixed,293376
97597,random,292974
97598,fixed,293199
97598,random,305527
97599,fixed,293094
97599,random,293492
97600,fixed,297579
97600,random,292948
97601,fixed,292854
97601,random,292918
97602,fixed,294699
97602,random,292737
97603,fixed,292426
97603,random,295057
97604,fixed,292736
97604,random,292716
97605,fixed,296495
97605,random,307899
97606,fixed,305654
97606,random,294530
97607,fixed,304346
97607,random,293220
97608,fixed,293342
97608,random,318400
97609,fixed,368993
97609,random,380001
97610,fixed,403885
97610,random,412216
97611,fixed,406978
97611,random,406381
97612,fixed,310648
97612,random,298991
97613,fixed,304831
97613,random,292044
97614,fixed,296021
97614,random,293069
97615,fixed,293087
97615,random,338445
97616,fixed,324554
97616,random,306671
97617,fixed,293166
97617,random,297196
97618,fixed,292888
97618,random,293127
97619,fixed,298171
97619,random,299745
97620,fixed,300500
97620,random,330213
97621,fixed,292909
97621,random,293137
97622,fixed,293090
97622,random,297843
97623,fixed,293506
97623,random,293423
97624,fixed,299588
97624,random,296857
97625,fixed,292793
97625,random,292933
97626,fixed,296731
97626,random,292712
97627,fixed,294726
97627,random,308966
97628,fixed,303896
97628,random,297034
97629,fixed,297381
97629,random,293216
97630,fixed,293660
97630,random,292830
97631,fixed,294420
97631,random,293056
97632,fixed,293270
97632,random,399213
97633,fixed,292740
97633,random,292762
97634,fixed,297214
97634,random,367105
97635,fixed,369339
97635,random,403090
97636,fixed,398377
97636,random,397516
97637,fixed,413395
97637,random,387799
97638,fixed,395251
97638,random,433106
97639,fixed,320132
97639,random,293430
97640,fixed,293548
97640,random,293436
97641,fixed,306683
97641,random,302426
97642,fixed,293048
97642,random,297567
97643,fixed,293202
97643,random,293243
97644,fixed,293344
97644,random,296968
97645,fixed,293590
97645,random,293517
97646,fixed,298291
97646,random,293231
97647,fixed,301605
97647,random,303853
97648,fixed,296608
97648,random,303521
97649,fixed,303822
97649,random,304096
97650,fixed,292617
97650,random,293038
97651,fixed,305323
97651,random,293022
97652,fixed,293341
97652,random,296083
97653,fixed,292960
97653,random,292783
97654,fixed,294096
97654,random,294798
97655,fixed,292765
97655,random,292908
97656,fixed,294331
97656,random,292630
97657,fixed,292836
97657,random,292900
97658,fixed,294145
97658,random,292696
97659,fixed,292880
97659,random,411593
97660,fixed,314543
97660,random,305841
97661,fixed,301104
97661,random,368648
97662,fixed,367783
97662,random,417266
97663,fixed,409129
97663,random,389562
97664,fixed,414955
97664,random,378211
97665,fixed,308895
97665,random,304651
97666,fixed,303271
97666,random,297677
97667,fixed,292995
97667,random,293505
97668,fixed,308227
97668,random,313043
97669,fixed,293459
97669,random,293251
97670,fixed,307277
97670,random,306679
97671,fixed,302702
97671,random,295790
97672,fixed,293052
97672,random,301984
97673,fixed,320029
97673,random,309596
97674,fixed,292915
97674,random,296913
97675,fixed,292956
97675,random,293529
97676,fixed,293480
97676,random,297000
97677,fixed,292907
97677,random,293257
97678,fixed,296592
97678,random,293436
97679,fixed,293461
97679,random,293541
97680,fixed,300778
97680,random,298567
97681,fixed,293542
97681,random,309460
97682,fixed,308275
97682,random,298962
97683,fixed,298313
97683,random,293217
97684,fixed,293421
97684,random,293621
97685,fixed,297636
97685,random,293197
97686,fixed,293260
97686,random,305843
97687,fixed,292946
97687,random,293184
97688,fixed,295484
97688,random,311461
97689,fixed,367336
97689,random,381413
97690,fixed,398060
97690,random,408332
97691,fixed,408009
97691,random,410846
97692,fixed,355634
97692,random,307699
97693,fixed,312016
97693,random,293171
97694,fixed,298321
97694,random,292701
97695,fixed,319973
97695,random,299250
97696,fixed,299620
97696,random,293176
97697,fixed,297419
97697,random,293386
97698,fixed,293305
97698,random,294299
97699,fixed,298071
97699,random,302434
97700,fixed,296869
97700,random,344268
97701,fixed,293080
97701,random,293480
97702,fixed,297100
97702,random,293413
97703,fixed,300264
97703,random,309260
97704,fixed,305033
97704,random,295379
97705,fixed,292704
97705,random,296444
97706,fixed,293465
97706,random,292930
97707,fixed,299990
97707,random,301664
97708,fixed,293605
97708,random,293136
97709,fixed,297114
97709,random,292891
97710,fixed,292958
97710,random,294428
97711,fixed,293052
97711,random,293437
97712,fixed,406882
97712,random,292974
97713,fixed,292975
97713,random,297210
97714,fixed,293484
97714,random,352403
97715,fixed,365874
97715,random,386767
97716,fixed,400083
97716,random,398257
97717,fixed,412843
97717,random,396394
97718,fixed,296425
97718,random,307284
97719,fixed,292583
97719,random,298618
97720,fixed,293151
97720,random,293032
97721,fixed,299461
97721,random,307654
97722,fixed,331926
97722,random,303492
97723,fixed,298657
97723,random,292930
97724,fixed,296116
97724,random,293414
97725,fixed,304155
97725,random,305769
97726,fixed,322918
97726,random,302810
97727,fixed,315387
97727,random,322194
97728,fixed,314593
97728,random,310844
97729,fixed,304186
97729,random,294725
97730,fixed,293459
97730,random,293617
97731,fixed,297656
97731,random,293549
97732,fixed,293231
97732,random,296416
97733,fixed,292980
97733,random,292924
97734,fixed,300001
97734,random,299285
97735,fixed,293423
97735,random,293410
97736,fixed,300678
97736,random,307492
97737,fixed,314387
97737,random,320963
97738,fixed,293214
97738,random,292910
97739,fixed,305403
97739,random,295759
97740,fixed,293113
97740,random,293048
97741,fixed,297629
97741,random,331640
97742,fixed,409530
97742,random,371049
97743,fixed,430793
97743,random,388803
97744,fixed,396150
97744,random,412461
97745,fixed,401971
97745,random,417099
97746,fixed,358768
97746,random,313901
97747,fixed,319045
97747,random,316370
97748,fixed,342184
97748,random,331303
97749,fixed,315935
97749,random,292261
97750,fixed,292407
97750,random,303598
97751,fixed,292738
97751,random,292779
97752,fixed,304906
97752,random,332463
97753,fixed,298314
97753,random,292101
97754,fixed,303642
97754,random,293277
97755,fixed,293434
97755,random,299642
97756,fixed,293045
97756,random,292889
97757,fixed,292822
97757,random,317441
97758,fixed,307842
97758,random,311660
97759,fixed,313360
97759,random,293221
97760,fixed,293036
97760,random,300147
97761,fixed,293221
97761,random,293356
97762,fixed,296091
97762,random,296460
97763,fixed,293634
97763,random,293330
97764,fixed,296965
97764,random,293150
97765,fixed,293238
97765,random,296768
97766,fixed,292996
97766,random,310816
97767,fixed,316940
97767,random,350727
97768,fixed,365641
97768,random,320905
97769,fixed,319383
97769,random,331276
97770,fixed,374083
97770,random,318947
97771,fixed,298946
97771,random,300539
97772,fixed,313296
97772,random,293604
97773,fixed,296268
97773,random,298192
97774,fixed,293485
97774,random,296257
97775,fixed,315258
97775,random,292795
97776,fixed,292743
97776,random,293074
97777,fixed,295586
97777,random,293471
97778,fixed,292906
97778,random,296357
97779,fixed,297222
97779,random,300771
97780,fixed,341351
97780,random,308197
97781,fixed,312745
97781,random,306550
97782,fixed,299833
97782,random,295497
97783,fixed,293246
97783,random,304939
97784,fixed,292889
97784,random,295555
97785,fixed,296340
97785,random,293634
97786,fixed,293082
97786,random,293585
97787,fixed,295772
97787,random,293019
97788,fixed,293152
97788,random,294648
97789,fixed,292434
97789,random,292621
97790,fixed,294759
97790,random,293050
97791,fixed,293786
97791,random,309910
97792,fixed,321103
97792,random,324751
97793,fixed,293218
97793,random,296792
97794,fixed,296384
97794,random,310943
97795,fixed,297431
97795,random,345987
97796,fixed,378630
97796,random,359804
97797,fixed,313498
97797,random,293505
97798,fixed,308438
97798,random,330531
97799,fixed,300307
97799,random,292931
97800,fixed,325226
97800,random,304271
97801,fixed,292876
97801,random,300338
97802,fixed,320272
97802,random,330987
97803,fixed,308937
97803,random,312046
97804,fixed,311761
97804,random,307713
97805,fixed,293308
97805,random,296450
97806,fixed,294503
97806,random,308216
97807,fixed,317416
97807,random,295933
97808,fixed,298509
97808,random,297417
97809,fixed,293070
97809,random,299148
97810,fixed,293754
97810,random,293519
97811,fixed,293405
97811,random,297048
97812,fixed,293332
97812,random,292907
97813,fixed,304026
97813,random,305181
97814,fixed,306731
97814,random,317267
97815,fixed,308585
97815,random,293567
97816,fixed,297753
97816,random,295852
97817,fixed,293251
97817,random,293768
97818,fixed,296304
97818,random,293309
97819,fixed,293264
97819,random,301347
97820,fixed,296435
97820,random,293530
97821,fixed,293325
97821,random,296786
97822,fixed,293783
97822,random,313019
97823,fixed,303176
97823,random,347718
97824,fixed,368017
97824,random,352730
97825,fixed,304406
97825,random,308259
97826,fixed,341019
97826,random,302768
97827,fixed,307546
97827,random,309362
97828,fixed,292923
97828,random,293083
97829,fixed,301883
97829,random,317966
97830,fixed,293252
97830,random,293113
97831,fixed,297880
97831,random,293783
97832,fixed,293379
97832,random,296836
97833,fixed,293507
97833,random,298904
97834,fixed,306065
97834,random,321183
97835,fixed,293531
97835,random,293314
97836,fixed,313694
97836,random,306811
97837,fixed,314325
97837,random,316380
97838,fixed,294203
97838,random,292915
97839,fixed,303186
97839,random,292863
97840,fixed,293205
97840,random,295558
97841,fixed,306136
97841,random,293221
97842,fixed,292992
97842,random,299122
97843,fixed,293701
97843,random,299961
97844,fixed,295533
97844,random,293235
97845,fixed,293222
97845,random,293313
97846,fixed,296535
97846,random,293341
97847,fixed,293356
97847,random,312546
97848,fixed,310016
97848,random,312062
97849,fixed,382717
97849,random,354909
97850,fixed,302934
97850,random,334298
97851,fixed,343268
97851,random,293285
97852,fixed,301881
97852,random,343925
97853,fixed,295120
97853,random,319038
97854,fixed,293517
97854,random,293410
97855,fixed,293145
97855,random,324339
97856,fixed,293653
97856,random,313207
97857,fixed,301089
97857,random,293165
97858,fixed,293064
97858,random,309097
97859,fixed,308097
97859,random,308091
97860,fixed,301820
97860,random,311238
97861,fixed,304981
97861,random,320658
97862,fixed,297259
97862,random,292238
97863,fixed,297782
97863,random,301159
97864,fixed,293059
97864,random,292999
97865,fixed,292525
97865,random,297392
97866,fixed,293498
97866,random,293408
97867,fixed,304594
97867,random,293355
97868,fixed,293338
97868,random,296650
97869,fixed,293490
97869,random,293583
97870,fixed,313822
97870,random,309966
97871,fixed,313189
97871,random,305653
97872,fixed,297395
97872,random,295933
97873,fixed,293435
97873,random,302239
97874,fixed,295132
97874,random,295543
97875,fixed,293464
97875,random,296539
97876,fixed,293522
97876,random,292644
97877,fixed,383116
97877,random,369765
97878,fixed,293823
97878,random,304362
97879,fixed,309813
97879,random,340073
97880,fixed,320132
97880,random,301778
97881,fixed,367058
97881,random,316926
97882,fixed,358273
97882,random,339504
97883,fixed,300719
97883,random,311157
97884,fixed,315471
97884,random,307128
97885,fixed,292079
97885,random,294939
97886,fixed,293173
97886,random,297932
97887,fixed,293064
97887,random,293623
97888,fixed,304464
97888,random,317125
97889,fixed,302940
97889,random,327180
97890,fixed,303943
97890,random,292244
97891,fixed,296252
97891,random,293522
97892,fixed,307599
97892,random,306903
97893,fixed,317601
97893,random,301754
97894,fixed,296247
97894,random,298653
97895,fixed,296455
97895,random,292991
97896,fixed,298081
97896,random,298785
97897,fixed,297017
97897,random,293304
97898,fixed,294748
97898,random,292664
97899,fixed,292831
97899,random,293900
97900,fixed,293073
97900,random,292950
97901,fixed,293118
97901,random,294003
97902,fixed,292541
97902,random,292496
97903,fixed,360698
97903,random,370796
97904,fixed,339893
97904,random,374157
97905,fixed,319640
97905,random,342318
97906,fixed,309211
97906,random,292949
97907,fixed,330792
97907,random,298411
97908,fixed,305118
97908,random,293325
97909,fixed,300833
97909,random,306803
97910,fixed,295318
97910,random,298295
97911,fixed,313230
97911,random,293291
97912,fixed,292856
97912,random,297338
97913,fixed,292797
97913,random,292934
97914,fixed,296281
97914,random,310654
97915,fixed,312566
97915,random,344757
97916,fixed,350655
97916,random,322617
97917,fixed,321932
97917,random,302010
97918,fixed,293127
97918,random,293289
97919,fixed,297644
97919,random,292691
97920,fixed,292634
97920,random,306868
97921,fixed,293300
97921,random,293411
97922,fixed,295624
97922,random,292523
97923,fixed,292857
97923,random,292777
97924,fixed,294911
97924,random,292766
97925,fixed,292875
97925,random,302829
97926,fixed,310539
97926,random,308826
97927,fixed,356595
97927,random,293550
97928,fixed,293272
97928,random,292934
97929,fixed,304197
97929,random,293308
97930,fixed,293326
97930,random,353233
97931,fixed,376139
97931,random,362923
97932,fixed,347039
97932,random,343425
97933,fixed,293133
97933,random,327074
97934,fixed,304518
97934,random,293344
97935,fixed,316610
97935,random,292532
97936,fixed,299967
97936,random,315116
97937,fixed,309709
97937,random,342730
97938,fixed,336969
97938,random,292983
97939,fixed,293615
97939,random,295754
97940,fixed,297782
97940,random,292976
97941,fixed,293160
97941,random,298972
97942,fixed,301781
97942,random,313611
97943,fixed,315918
97943,random,296834
97944,fixed,293046
97944,random,292989
97945,fixed,297758
97945,random,293231
97946,fixed,292832
97946,random,294098
97947,fixed,292574
97947,random,300690
97948,fixed,322858
97948,random,313933
97949,fixed,367246
97949,random,306689
97950,fixed,293036
97950,random,292915
97951,fixed,293023
97951,random,297549
97952,fixed,292675
97952,random,293140
97953,fixed,295476
97953,random,292842
97954,fixed,292991
97954,random,399464
97955,fixed,292889
97955,random,292994
97956,fixed,294196
97956,random,314273
97957,fixed,310216
97957,random,351376
97958,fixed,363918
97958,random,332794
97959,fixed,304904
97959,random,363855
97960,fixed,361857
97960,random,320397
97961,fixed,299791
97961,random,306404
97962,fixed,293831
97962,random,296679
97963,fixed,293326
97963,random,293495
97964,fixed,300718
