run,type,time_ns
12172,fixed,297223
12172,random,297928
12173,fixed,295370
12173,random,297607
12174,fixed,297783
12174,random,295184
12175,fixed,294723
12175,random,295022
12176,fixed,297313
12176,random,295056
12177,fixed,294912
12177,random,298368
12178,fixed,295013
12178,random,294540
12179,fixed,298849
12179,random,294608
12180,fixed,336666
12180,random,294970
12181,fixed,296871
12181,random,305885
12182,fixed,294934
12182,random,298104
12183,fixed,294622
12183,random,295649
12184,fixed,297917
12184,random,294575
12185,fixed,295130
12185,random,344618
12186,fixed,299214
12186,random,294981
12187,fixed,293768
12187,random,296743
12188,fixed,294115
12188,random,295341
12189,fixed,295785
12189,random,295471
12190,fixed,294521
12190,random,295223
12191,fixed,296432
12191,random,295165
12192,fixed,295169
12192,random,297086
12193,fixed,294869
12193,random,294831
12194,fixed,296159
12194,random,295495
12195,fixed,294358
12195,random,295489
12196,fixed,295751
12196,random,294751
12197,fixed,294691
12197,random,296227
12198,fixed,294790
12198,random,295026
12199,fixed,295076
12199,random,295959
12200,fixed,294391
12200,random,295320
12201,fixed,295887
12201,random,294769
12202,fixed,294398
12202,random,296591
12203,fixed,294142
12203,random,294915
12204,fixed,294160
12204,random,295733
12205,fixed,294465
12205,random,295181
12206,fixed,295428
12206,random,294753
12207,fixed,294355
12207,random,295543
12208,fixed,296442
12208,random,294551
12209,fixed,294229
12209,random,295860
12210,fixed,294649
12210,random,294328
12211,fixed,296270
12211,random,295072
12212,fixed,294482
12212,random,310981
12213,fixed,297981
12213,random,295065
12214,fixed,294722
12214,random,295699
12215,fixed,294415
12215,random,295221
12216,fixed,296089
12216,random,294802
12217,fixed,294782
12217,random,295143
12218,fixed,295996
12218,random,294784
12219,fixed,295300
12219,random,296150
12220,fixed,294712
12220,random,294528
12221,fixed,294367
12221,random,295916
12222,fixed,294765
12222,random,295260
12223,fixed,296802
12223,random,294691
12224,fixed,294631
12224,random,296733
12225,fixed,294785
12225,random,294868
12226,fixed,294796
12226,random,296491
12227,fixed,294362
12227,random,294647
12228,fixed,296551
12228,random,295680
12229,fixed,295387
12229,random,296005
12230,fixed,294654
12230,random,295076
12231,fixed,294769
12231,random,296874
12232,fixed,294648
12232,random,295657
12233,fixed,295599
12233,random,295527
12234,fixed,294524
12234,random,295584
12235,fixed,296507
12235,random,295465
12236,fixed,294758
12236,random,295961
12237,fixed,294827
12237,random,295428
12238,fixed,296040
12238,random,294961
12239,fixed,294549
12239,random,295226
12240,fixed,296141
12240,random,294807
12241,fixed,294711
12241,random,308747
12242,fixed,294670
12242,random,296351
12243,fixed,295167
12243,random,295142
12244,fixed,294998
12244,random,294690
12245,fixed,295954
12245,random,295674
12246,fixed,294608
12246,random,296549
12247,fixed,294786
12247,random,302391
12248,fixed,294946
12248,random,298734
12249,fixed,303741
12249,random,314572
12250,fixed,299948
12250,random,295269
12251,fixed,294948
12251,random,297758
12252,fixed,294330
12252,random,294934
12253,fixed,294590
12253,random,297937
12254,fixed,294861
12254,random,294414
12255,fixed,297234
12255,random,294567
12256,fixed,294881
12256,random,298608
12257,fixed,294765
12257,random,295773
12258,fixed,294230
12258,random,297569
12259,fixed,294408
12259,random,295461
12260,fixed,296597
12260,random,295752
12261,fixed,294802
12261,random,294053
12262,fixed,296971
12262,random,294331
12263,fixed,295280
12263,random,298444
12264,fixed,295162
12264,random,294836
12265,fixed,298452
12265,random,295208
12266,fixed,294288
12266,random,294741
12267,fixed,297237
12267,random,295282
12268,fixed,294451
12268,random,298006
12269,fixed,294330
12269,random,294947
12270,fixed,302966
12270,random,295010
12271,fixed,294569
12271,random,295310
12272,fixed,296043
12272,random,294223
12273,fixed,295104
12273,random,295772
12274,fixed,294606
12274,random,294770
12275,fixed,294487
12275,random,296115
12276,fixed,294847
12276,random,295579
12277,fixed,295323
12277,random,294428
12278,fixed,294467
12278,random,295663
12279,fixed,294633
12279,random,294551
12280,fixed,294683
12280,random,295527
12281,fixed,294834
12281,random,294392
12282,fixed,295570
12282,random,295079
12283,fixed,294675
12283,random,294711
12284,fixed,295816
12284,random,294792
12285,fixed,294713
12285,random,296019
12286,fixed,294740
12286,random,294726
12287,fixed,298091
12287,random,297198
12288,fixed,294334
12288,random,294660
12289,fixed,295638
12289,random,294864
12290,fixed,294403
12290,random,296081
12291,fixed,294849
12291,random,294182
12292,fixed,295475
12292,random,294487
12293,fixed,295204
12293,random,294523
12294,fixed,295307
12294,random,294832
12295,fixed,294464
12295,random,295879
12296,fixed,294825
12296,random,294866
12297,fixed,299141
12297,random,296747
12298,fixed,294974
12298,random,294327
12299,fixed,295173
12299,random,294590
12300,fixed,295181
12300,random,296331
12301,fixed,294533
12301,random,294588
12302,fixed,294519
12302,random,295388
12303,fixed,294883
12303,random,294656
12304,fixed,296323
12304,random,294929
12305,fixed,294539
12305,random,295082
12306,fixed,295039
12306,random,294981
12307,fixed,294476
12307,random,295983
12308,fixed,294078
12308,random,294611
12309,fixed,296510
12309,random,294767
12310,fixed,294643
12310,random,294655
12311,fixed,294966
12311,random,294828
12312,fixed,294291
12312,random,295504
12313,fixed,295061
12313,random,294547
12314,fixed,295884
12314,random,294734
12315,fixed,294760
12315,random,294510
12316,fixed,296166
12316,random,294639
12317,fixed,294926
12317,random,295380
12318,fixed,294182
12318,random,294531
12319,fixed,294162
12319,random,295751
12320,fixed,294473
12320,random,294650
12321,fixed,295715
12321,random,294477
12322,fixed,294117
12322,random,296048
12323,fixed,294735
12323,random,294337
12324,fixed,294915
12324,random,295699
12325,fixed,294855
12325,random,294655
12326,fixed,301446
12326,random,296291
12327,fixed,294969
12327,random,295208
12328,fixed,296295
12328,random,294356
12329,fixed,294946
12329,random,297462
12330,fixed,294156
12330,random,294762
12331,fixed,296307
12331,random,295386
12332,fixed,294350
12332,random,294013
12333,fixed,295514
12333,random,295210
12334,fixed,294579
12334,random,295728
12335,fixed,294522
12335,random,294859
12336,fixed,295391
12336,random,294903
12337,fixed,294327
12337,random,295156
12338,fixed,296123
12338,random,293866
12339,fixed,294713
12339,random,295551
12340,fixed,295143
12340,random,293964
12341,fixed,294957
12341,random,295800
12342,fixed,294489
12342,random,295340
12343,fixed,295646
12343,random,294449
12344,fixed,294549
12344,random,296099
12345,fixed,294082
12345,random,294687
12346,fixed,294308
12346,random,296131
12347,fixed,294304
12347,random,294699
12348,fixed,295432
12348,random,294877
12349,fixed,294756
12349,random,293577
12350,fixed,296124
12350,random,294178
12351,fixed,294171
12351,random,295815
12352,fixed,295135
12352,random,294375
12353,fixed,296034
12353,random,294425
12354,fixed,294101
12354,random,294390
12355,fixed,301407
12355,random,294630
12356,fixed,294794
12356,random,295796
12357,fixed,294755
12357,random,294089
12358,fixed,294603
12358,random,295786
12359,fixed,294655
12359,random,294598
12360,fixed,295838
12360,random,295270
12361,fixed,294408
12361,random,296062
12362,fixed,293993
12362,random,295171
12363,fixed,294471
12363,random,295658
12364,fixed,295011
12364,random,294167
12365,fixed,295961
12365,random,294692
12366,fixed,294718
12366,random,295934
12367,fixed,295005
12367,random,294189
12368,fixed,294778
12368,random,308621
12369,fixed,295025
12369,random,294712
12370,fixed,296246
12370,random,294514
12371,fixed,294783
12371,random,294229
12372,fixed,295688
12372,random,294784
12373,fixed,294762
12373,random,296121
12374,fixed,294188
12374,random,294970
12375,fixed,295607
12375,random,294935
12376,fixed,294692
12376,random,294895
12377,fixed,295667
12377,random,294829
12378,fixed,293963
12378,random,295695
12379,fixed,294927
12379,random,294534
12380,fixed,294766
12380,random,295228
12381,fixed,294853
12381,random,294031
12382,fixed,301000
12382,random,294481
12383,fixed,294430
12383,random,296882
12384,fixed,294288
12384,random,294353
12385,fixed,295064
12385,random,295784
12386,fixed,294570
12386,random,295243
12387,fixed,295588
12387,random,294676
12388,fixed,294416
12388,random,295962
12389,fixed,294708
12389,random,294586
12390,fixed,294608
12390,random,295476
12391,fixed,294364
12391,random,294195
12392,fixed,296097
12392,random,294541
12393,fixed,294589
12393,random,294358
12394,fixed,296194
12394,random,294904
12395,fixed,294158
12395,random,295723
12396,fixed,294295
12396,random,294351
12397,fixed,294723
12397,random,294777
12398,fixed,294185
12398,random,295075
12399,fixed,295992
12399,random,294264
12400,fixed,295054
12400,random,295461
12401,fixed,294929
12401,random,294528
12402,fixed,294143
12402,random,295339
12403,fixed,294988
12403,random,294244
12404,fixed,296296
12404,random,293495
12405,fixed,294510
12405,random,295330
12406,fixed,295029
12406,random,294583
12407,fixed,301857
12407,random,298871
12408,fixed,295248
12408,random,295407
12409,fixed,297515
12409,random,294149
12410,fixed,294576
12410,random,297094
12411,fixed,306554
12411,random,294692
12412,fixed,294740
12412,random,297345
12413,fixed,293161
12413,random,295102
12414,fixed,295823
12414,random,294699
12415,fixed,295078
12415,random,294420
12416,fixed,296138
12416,random,294812
12417,fixed,301695
12417,random,296635
12418,fixed,294800
12418,random,294703
12419,fixed,296103
12419,random,294463
12420,fixed,294213
12420,random,294758
12421,fixed,295359
12421,random,295124
12422,fixed,294437
12422,random,295868
12423,fixed,294904
12423,random,341895
12424,fixed,296919
12424,random,294169
12425,fixed,306919
12425,random,294877
12426,fixed,296410
12426,random,294711
12427,fixed,294472
12427,random,296888
12428,fixed,294704
12428,random,295203
12429,fixed,296101
12429,random,295056
12430,fixed,294114
12430,random,295411
12431,fixed,296033
12431,random,295465
12432,fixed,294764
12432,random,294860
12433,fixed,293762
12433,random,295321
12434,fixed,294526
12434,random,295675
12435,fixed,335608
12435,random,294979
12436,fixed,297964
12436,random,305436
12437,fixed,295269
12437,random,297575
12438,fixed,311713
12438,random,299692
12439,fixed,294988
12439,random,296829
12440,fixed,295546
12440,random,294470
12441,fixed,295377
12441,random,294314
12442,fixed,294900
12442,random,295954
12443,fixed,294644
12443,random,294837
12444,fixed,294276
12444,random,296344
12445,fixed,294457
12445,random,294660
12446,fixed,295606
12446,random,336485
12447,fixed,294357
12447,random,309255
12448,fixed,294864
12448,random,294505
12449,fixed,294486
12449,random,298294
12450,fixed,295236
12450,random,294224
12451,fixed,296509
12451,random,294497
12452,fixed,294751
12452,random,295530
12453,fixed,294845
12453,random,294244
12454,fixed,294587
12454,random,296019
12455,fixed,294533
12455,random,294619
12456,fixed,295642
12456,random,294569
12457,fixed,294590
12457,random,295098
12458,fixed,328561
12458,random,293566
12459,fixed,295009
12459,random,308414
12460,fixed,294755
12460,random,294978
12461,fixed,298652
12461,random,295168
12462,fixed,294901
12462,random,294816
12463,fixed,298820
12463,random,294238
12464,fixed,295105
12464,random,297652
12465,fixed,300781
12465,random,305066
12466,fixed,298018
12466,random,297910
12467,fixed,294684
12467,random,294845
12468,fixed,297241
12468,random,294826
12469,fixed,294129
12469,random,336870
12470,fixed,295008
12470,random,294622
12471,fixed,307361
12471,random,295317
12472,fixed,294144
12472,random,294936
12473,fixed,296195
12473,random,294562
12474,fixed,294544
12474,random,296234
12475,fixed,294328
12475,random,294623
12476,fixed,330838
12476,random,295067
12477,fixed,295244
12477,random,293916
12478,fixed,295759
12478,random,294852
12479,fixed,294518
12479,random,296301
12480,fixed,294077
12480,random,294734
12481,fixed,349231
12481,random,294086
12482,fixed,294798
12482,random,305455
12483,fixed,296788
12483,random,294662
12484,fixed,295000
12484,random,296856
12485,fixed,294595
12485,random,294647
12486,fixed,295934
12486,random,294545
12487,fixed,294529
12487,random,295057
12488,fixed,295653
12488,random,294696
12489,fixed,294740
12489,random,296037
12490,fixed,294499
12490,random,294515
12491,fixed,294823
12491,random,295923
12492,fixed,297335
12492,random,328331
12493,fixed,296289
12493,random,295088
12494,fixed,305663
12494,random,296890
12495,fixed,294309
12495,random,294911
12496,fixed,294677
12496,random,296774
12497,fixed,295000
12497,random,294261
12498,fixed,296387
12498,random,294858
12499,fixed,294981
12499,random,296494
12500,fixed,295273
12500,random,294595
12501,fixed,294875
12501,random,296250
12502,fixed,294732
12502,random,295113
12503,fixed,296001
12503,random,294971
12504,fixed,327417
12504,random,295907
12505,fixed,294600
12505,random,313332
12506,fixed,294797
12506,random,296379
12507,fixed,294648
12507,random,294666
12508,fixed,296270
12508,random,294645
12509,fixed,294728
12509,random,296792
12510,fixed,294888
12510,random,294030
12511,fixed,294889
12511,random,296106
12512,fixed,294629
12512,random,294474
12513,fixed,295809
12513,random,294558
12514,fixed,295083
12514,random,294824
12515,fixed,295293
12515,random,295033
12516,fixed,327486
12516,random,296730
12517,fixed,305872
12517,random,294736
12518,fixed,296885
12518,random,294755
12519,fixed,294775
12519,random,294273
12520,fixed,296531
12520,random,295215
12521,fixed,294659
12521,random,296168
12522,fixed,294293
12522,random,294338
12523,fixed,296085
12523,random,295031
12524,fixed,294465
12524,random,294728
12525,fixed,296309
12525,random,294457
12526,fixed,294506
12526,random,296155
12527,fixed,332395
12527,random,302112
12528,fixed,296233
12528,random,305971
12529,fixed,294743
12529,random,294845
12530,fixed,296070
12530,random,294992
12531,fixed,294952
12531,random,297124
12532,fixed,294610
12532,random,294229
12533,fixed,294748
12533,random,295963
12534,fixed,294105
12534,random,295003
12535,fixed,296096
12535,random,294658
12536,fixed,294932
12536,random,295607
12537,fixed,294736
12537,random,294261
12538,fixed,295061
12538,random,318052
12539,fixed,306229
12539,random,294733
12540,fixed,307740
12540,random,294684
12541,fixed,294714
12541,random,296046
12542,fixed,294907
12542,random,294724
12543,fixed,294287
12543,random,296308
12544,fixed,294465
12544,random,294829
12545,fixed,295990
12545,random,294489
12546,fixed,294185
12546,random,296058
12547,fixed,294685
12547,random,294325
12548,fixed,294643
12548,random,295547
